customer_id,event_type,event_date,product_category,quantity,net_sale_euro
CUST_02158,purchase,2024-07-10,textile,2,1691.77
CUST_02131,purchase,2024-11-22,rtw,2,540.06
CUST_03303,purchase,2024-10-31,shoes,2,1103.08
CUST_00927,purchase,2024-12-26,bags,1,1382.51
CUST_01778,purchase,2024-10-02,rtw,1,839.93
CUST_01345,purchase,2024-10-09,rtw,2,271.48
CUST_02044,purchase,2024-12-03,slg,1,480.94
CUST_00211,purchase,2024-10-30,rtw,1,494.43
CUST_03284,purchase,2024-10-17,bags,3,1002.86
CUST_03376,purchase,2024-07-08,textile,1,1922.11
CUST_00916,purchase,2024-12-05,shoes,1,1370.0
CUST_01019,purchase,2024-09-27,shoes,3,700.01
CUST_00404,purchase,2024-10-30,textile,1,1264.24
CUST_02072,purchase,2024-09-01,slg,3,1653.9
CUST_03042,purchase,2024-10-14,slg,2,760.49
CUST_02321,purchase,2024-08-24,rtw,2,318.68
CUST_00333,purchase,2024-10-21,shoes,1,1584.77
CUST_02553,purchase,2024-10-02,bags,1,426.98
CUST_03175,purchase,2024-08-20,bags,3,1010.76
CUST_01785,purchase,2024-09-12,slg,2,1938.87
CUST_00631,purchase,2024-12-06,slg,1,507.67
CUST_00126,purchase,2024-08-25,rtw,1,1350.58
CUST_00485,purchase,2024-08-18,shoes,2,792.62
CUST_01993,purchase,2024-10-04,slg,1,729.82
CUST_02411,purchase,2024-07-25,slg,3,579.77
CUST_01762,purchase,2024-07-31,rtw,1,1458.25
CUST_00997,purchase,2024-11-04,shoes,3,1084.03
CUST_01377,purchase,2024-07-11,textile,3,1107.49
CUST_01340,purchase,2024-10-30,slg,2,440.47
CUST_03495,purchase,2024-06-22,bags,1,633.99
CUST_00337,purchase,2024-06-22,bags,1,1842.19
CUST_00615,purchase,2024-10-17,slg,3,1409.69
CUST_02018,purchase,2024-06-24,shoes,3,783.11
CUST_00211,purchase,2024-06-01,slg,4,666.56
CUST_00728,purchase,2024-10-08,shoes,1,962.57
CUST_01194,purchase,2024-09-02,rtw,2,1474.55
CUST_02729,purchase,2025-01-29,bags,1,1722.39
CUST_00166,purchase,2024-07-13,rtw,1,797.75
CUST_01353,purchase,2024-10-20,bags,3,1707.89
CUST_02388,purchase,2024-06-22,bags,4,1830.48
CUST_02517,purchase,2024-06-01,shoes,5,502.86
CUST_03234,purchase,2024-07-14,slg,3,747.89
CUST_03376,purchase,2024-10-04,bags,2,254.82
CUST_01095,purchase,2024-10-30,rtw,1,1516.73
CUST_02521,purchase,2024-10-13,bags,1,1064.53
CUST_03408,purchase,2024-10-26,rtw,3,286.95
CUST_00568,purchase,2024-06-17,slg,3,806.72
CUST_02483,purchase,2024-08-06,shoes,4,589.62
CUST_02636,purchase,2024-12-16,textile,1,554.03
CUST_00394,purchase,2024-10-06,textile,2,332.77
CUST_00917,purchase,2024-11-24,rtw,3,1975.83
CUST_00132,purchase,2024-09-09,rtw,3,556.25
CUST_02724,purchase,2024-07-12,slg,2,530.32
CUST_03319,purchase,2024-09-24,rtw,2,1412.2
CUST_02085,purchase,2024-08-18,rtw,2,1006.45
CUST_02677,purchase,2024-11-28,slg,2,1966.89
CUST_01713,purchase,2024-12-24,shoes,1,1399.15
CUST_03254,purchase,2024-12-09,rtw,3,1620.4
CUST_00863,purchase,2024-08-01,slg,1,1662.49
CUST_00610,purchase,2024-11-28,shoes,1,148.79
CUST_00151,purchase,2024-06-21,bags,1,1010.64
CUST_02408,purchase,2024-07-01,shoes,2,314.71
CUST_00442,purchase,2024-09-23,shoes,4,1166.22
CUST_00612,purchase,2024-10-07,bags,4,1734.65
CUST_01158,purchase,2024-12-15,rtw,2,1198.52
CUST_02817,purchase,2024-08-21,textile,3,1344.94
CUST_00980,purchase,2024-12-01,slg,1,763.35
CUST_01784,purchase,2024-09-13,bags,5,1697.39
CUST_02640,purchase,2024-10-10,textile,1,1310.52
CUST_02988,purchase,2024-10-29,rtw,2,420.4
CUST_02905,purchase,2024-11-03,slg,1,644.65
CUST_02688,purchase,2024-06-09,rtw,4,679.21
CUST_00642,purchase,2024-09-09,shoes,1,857.75
CUST_01414,purchase,2024-06-17,bags,3,605.01
CUST_00129,purchase,2024-12-23,rtw,1,765.2
CUST_01596,purchase,2024-07-18,slg,4,589.69
CUST_01899,purchase,2024-11-16,slg,1,117.1
CUST_03211,purchase,2024-11-29,rtw,4,1548.22
CUST_01842,purchase,2024-07-05,rtw,1,300.63
CUST_03053,purchase,2025-03-16,slg,2,1650.63
CUST_02697,purchase,2024-08-20,textile,2,529.68
CUST_02867,purchase,2024-07-18,bags,1,334.98
CUST_03209,purchase,2024-07-13,rtw,1,1484.34
CUST_01704,purchase,2024-06-24,slg,1,1687.18
CUST_01371,purchase,2024-07-08,bags,2,883.59
CUST_00575,purchase,2024-08-01,textile,2,113.83
CUST_02474,purchase,2024-11-13,rtw,2,1883.38
CUST_00829,purchase,2024-12-02,shoes,1,1564.86
CUST_01712,purchase,2024-06-10,bags,2,238.28
CUST_02587,purchase,2024-09-01,rtw,1,1577.34
CUST_03278,purchase,2024-11-05,rtw,3,213.89
CUST_01382,purchase,2024-06-01,bags,2,204.53
CUST_01978,purchase,2024-12-15,textile,2,122.73
CUST_00827,purchase,2024-07-25,shoes,1,1428.48
CUST_01362,purchase,2024-11-22,textile,1,1745.33
CUST_01121,purchase,2024-10-14,slg,1,268.47
CUST_02166,purchase,2024-10-30,textile,3,871.59
CUST_02508,purchase,2024-07-21,slg,1,1359.13
CUST_03153,purchase,2024-12-05,bags,1,1456.67
CUST_01864,purchase,2024-12-02,textile,3,1299.2
CUST_02242,purchase,2024-08-14,textile,2,327.21
CUST_03096,purchase,2024-09-25,bags,3,1739.1
CUST_01166,purchase,2024-10-05,bags,2,133.24
CUST_01669,purchase,2024-10-29,bags,2,270.52
CUST_01944,purchase,2024-12-30,slg,3,1139.05
CUST_01899,purchase,2024-10-21,textile,2,1918.9
CUST_00946,purchase,2024-08-20,textile,3,494.88
CUST_00913,purchase,2024-09-24,rtw,1,1087.2
CUST_01230,purchase,2024-11-14,bags,1,1422.02
CUST_03346,purchase,2024-07-29,textile,2,1513.71
CUST_01041,purchase,2024-09-10,rtw,1,1667.28
CUST_00018,purchase,2024-10-14,shoes,1,743.38
CUST_00167,purchase,2024-07-27,slg,1,1976.69
CUST_00979,purchase,2024-09-10,bags,2,283.58
CUST_01762,purchase,2024-06-13,bags,2,1977.73
CUST_03287,purchase,2024-12-23,rtw,4,631.84
CUST_02193,purchase,2024-12-26,textile,1,236.82
CUST_01708,purchase,2024-06-05,textile,2,1727.71
CUST_03002,purchase,2024-12-21,rtw,2,135.73
CUST_03150,purchase,2025-02-09,bags,1,487.59
CUST_02035,purchase,2024-10-16,shoes,2,1212.06
CUST_02188,purchase,2024-10-31,textile,2,404.69
CUST_01178,purchase,2024-12-17,bags,2,645.08
CUST_00962,purchase,2024-09-08,textile,4,1056.0
CUST_02973,purchase,2024-08-24,shoes,1,1925.85
CUST_02233,purchase,2024-11-15,shoes,1,475.12
CUST_00059,purchase,2024-11-23,slg,4,1023.13
CUST_00327,purchase,2024-08-24,shoes,3,426.59
CUST_01966,purchase,2024-06-06,bags,3,808.82
CUST_00532,purchase,2024-12-09,rtw,3,1382.1
CUST_00693,purchase,2024-11-16,rtw,1,331.31
CUST_02752,purchase,2024-08-05,slg,4,557.12
CUST_00663,purchase,2024-11-04,shoes,2,1655.83
CUST_02987,purchase,2024-07-12,rtw,1,1884.98
CUST_00400,purchase,2024-12-13,rtw,2,1563.79
CUST_01268,purchase,2024-11-27,textile,1,509.02
CUST_02618,purchase,2024-06-18,bags,2,719.02
CUST_00638,purchase,2024-07-02,bags,2,142.44
CUST_00982,purchase,2024-06-17,rtw,2,1410.34
CUST_00734,purchase,2024-10-09,slg,3,115.9
CUST_01383,purchase,2024-07-02,textile,3,1409.68
CUST_03138,purchase,2025-04-19,textile,1,382.74
CUST_01906,purchase,2024-12-11,bags,2,967.0
CUST_01972,purchase,2025-03-02,textile,2,1237.05
CUST_01140,purchase,2024-12-19,bags,1,1980.4
CUST_01460,purchase,2024-12-19,bags,2,463.53
CUST_01447,purchase,2024-07-16,slg,1,1377.16
CUST_03304,purchase,2024-07-19,textile,1,536.01
CUST_01026,purchase,2024-12-03,bags,2,1376.24
CUST_02541,purchase,2024-12-23,bags,3,1309.82
CUST_00260,purchase,2024-07-12,shoes,1,1141.08
CUST_01402,purchase,2024-07-12,textile,2,844.22
CUST_03340,purchase,2024-11-24,textile,2,925.56
CUST_00796,purchase,2024-10-29,rtw,3,1671.05
CUST_00123,purchase,2024-08-27,slg,1,514.61
CUST_03247,purchase,2024-12-11,slg,3,712.75
CUST_00425,purchase,2024-12-24,textile,2,901.54
CUST_03178,purchase,2024-12-25,slg,5,227.37
CUST_00870,purchase,2024-07-13,shoes,2,766.71
CUST_02544,purchase,2024-11-11,slg,2,1528.98
CUST_03169,purchase,2024-10-29,bags,2,976.56
CUST_03051,purchase,2024-07-29,slg,3,843.47
CUST_02284,purchase,2024-12-15,slg,2,582.51
CUST_01587,purchase,2024-08-22,rtw,1,1184.77
CUST_00816,purchase,2024-06-11,bags,2,1295.44
CUST_01856,purchase,2024-07-19,bags,1,1252.19
CUST_02339,purchase,2024-08-30,bags,2,228.24
CUST_02723,purchase,2024-09-04,rtw,2,881.1
CUST_01703,purchase,2024-12-09,bags,2,128.56
CUST_01291,purchase,2024-09-27,bags,1,549.38
CUST_00550,purchase,2024-06-25,textile,3,1507.15
CUST_02133,purchase,2024-10-22,bags,2,755.62
CUST_02429,purchase,2024-07-05,slg,2,976.23
CUST_02025,purchase,2024-12-31,textile,1,1836.3
CUST_02974,purchase,2024-12-12,rtw,2,1414.83
CUST_00491,purchase,2025-01-09,bags,1,1892.66
CUST_03221,purchase,2024-12-31,rtw,1,1362.82
CUST_01008,purchase,2024-08-19,textile,1,1633.77
CUST_03368,purchase,2024-09-17,rtw,4,1855.72
CUST_00160,purchase,2024-06-28,bags,4,1258.15
CUST_01230,purchase,2024-11-18,shoes,1,1421.87
CUST_02851,purchase,2024-08-06,slg,2,1960.54
CUST_00627,purchase,2024-08-11,rtw,5,301.58
CUST_03481,purchase,2024-10-31,bags,5,950.52
CUST_02175,purchase,2024-09-02,bags,3,808.82
CUST_02041,purchase,2024-08-18,rtw,3,1077.67
CUST_01667,purchase,2024-06-06,bags,1,1323.31
CUST_01168,purchase,2024-08-23,shoes,2,354.47
CUST_02916,purchase,2024-06-24,shoes,1,1854.09
CUST_02151,purchase,2024-11-02,textile,3,977.29
CUST_03489,purchase,2024-06-26,rtw,2,824.54
CUST_00465,purchase,2024-10-18,rtw,2,805.44
CUST_03146,purchase,2024-08-25,rtw,1,476.17
CUST_00507,purchase,2024-07-17,textile,1,1612.19
CUST_00870,purchase,2024-10-28,bags,1,758.62
CUST_00949,purchase,2024-06-13,rtw,1,1158.5
CUST_01276,purchase,2024-12-12,textile,4,360.21
CUST_03092,purchase,2024-10-17,bags,1,1941.03
CUST_03325,purchase,2024-11-30,textile,2,359.88
CUST_02365,purchase,2024-11-24,textile,2,1626.95
CUST_01218,purchase,2024-10-20,rtw,2,979.37
CUST_00412,purchase,2024-11-14,bags,1,1219.87
CUST_01278,purchase,2024-09-16,bags,2,1059.39
CUST_02695,purchase,2024-08-25,rtw,2,1135.93
CUST_03036,purchase,2024-06-14,shoes,1,1435.31
CUST_00282,purchase,2024-06-25,textile,1,1373.9
CUST_00017,purchase,2024-06-28,slg,1,223.06
CUST_00175,purchase,2025-01-16,rtw,4,1107.05
CUST_01663,purchase,2024-10-17,bags,2,170.13
CUST_01083,purchase,2024-11-02,textile,1,552.23
CUST_02299,purchase,2024-12-21,shoes,1,1892.58
CUST_00336,purchase,2024-08-25,shoes,4,531.44
CUST_00759,purchase,2025-01-20,textile,3,1060.26
CUST_02871,purchase,2024-06-27,bags,1,898.87
CUST_01927,purchase,2024-10-27,shoes,2,1785.87
CUST_00694,purchase,2024-12-06,textile,1,1947.08
CUST_00978,purchase,2024-09-13,bags,1,1896.63
CUST_02792,purchase,2024-10-12,rtw,3,1343.0
CUST_02363,purchase,2025-04-11,shoes,2,341.46
CUST_02018,purchase,2024-10-19,shoes,1,407.28
CUST_00244,purchase,2024-09-19,shoes,1,1388.81
CUST_02512,purchase,2024-11-18,slg,1,1367.33
CUST_00789,purchase,2024-12-29,textile,3,1189.8
CUST_01199,purchase,2024-08-28,shoes,2,705.21
CUST_01657,purchase,2024-10-30,slg,3,1004.41
CUST_02369,purchase,2024-08-13,rtw,1,1958.08
CUST_01021,purchase,2024-11-05,bags,2,769.01
CUST_02896,purchase,2024-09-16,rtw,2,504.89
CUST_02656,purchase,2024-11-02,slg,2,1342.06
CUST_00006,purchase,2024-06-30,slg,2,1368.82
CUST_02420,purchase,2024-07-19,rtw,2,975.83
CUST_02832,purchase,2024-07-03,textile,1,446.0
CUST_00756,purchase,2024-12-26,textile,1,220.13
CUST_00492,purchase,2024-11-19,shoes,2,277.69
CUST_00543,purchase,2024-11-30,bags,3,570.11
CUST_00946,purchase,2024-08-03,bags,1,970.91
CUST_02996,purchase,2024-06-19,slg,2,1180.45
CUST_00545,purchase,2024-07-26,rtw,3,1461.11
CUST_00462,purchase,2024-10-26,bags,4,1677.06
CUST_02670,purchase,2024-07-24,bags,3,1257.99
CUST_03400,purchase,2024-11-26,bags,3,1493.38
CUST_01694,purchase,2024-06-28,rtw,4,939.87
CUST_00846,purchase,2024-09-23,shoes,3,1200.47
CUST_00603,purchase,2024-12-03,bags,4,1475.38
CUST_01511,purchase,2024-08-23,slg,4,1988.13
CUST_01552,purchase,2024-11-16,textile,5,1171.02
CUST_02787,purchase,2024-08-10,slg,2,576.67
CUST_02717,purchase,2024-07-22,shoes,2,564.6
CUST_00847,purchase,2024-09-08,rtw,3,927.71
CUST_00771,purchase,2024-11-18,shoes,1,1776.56
CUST_02007,purchase,2024-10-04,rtw,1,1320.67
CUST_01792,purchase,2024-06-13,rtw,2,1098.85
CUST_00013,purchase,2025-01-10,slg,1,633.15
CUST_00650,purchase,2024-06-16,bags,3,487.45
CUST_03066,purchase,2024-09-26,textile,1,1359.72
CUST_01185,purchase,2024-07-23,slg,2,1381.49
CUST_00453,purchase,2024-08-13,shoes,1,1067.13
CUST_01161,purchase,2024-08-11,shoes,1,1870.21
CUST_01746,purchase,2024-12-14,bags,1,897.85
CUST_01939,purchase,2024-12-19,textile,2,1324.73
CUST_00268,purchase,2024-10-29,slg,1,310.28
CUST_01425,purchase,2024-08-17,shoes,3,1289.74
CUST_01841,purchase,2024-11-11,rtw,2,1268.3
CUST_03439,purchase,2024-10-01,slg,1,818.27
CUST_01105,purchase,2024-07-12,slg,3,1306.76
CUST_00904,purchase,2024-09-21,shoes,1,579.88
CUST_00071,purchase,2024-12-17,shoes,3,736.69
CUST_02643,purchase,2024-10-03,slg,2,1469.36
CUST_00897,purchase,2024-10-20,textile,4,672.97
CUST_02630,purchase,2024-07-08,bags,1,843.11
CUST_01097,purchase,2024-12-02,rtw,1,1835.67
CUST_02139,purchase,2024-08-05,bags,1,1429.61
CUST_01114,purchase,2024-11-16,textile,3,1478.0
CUST_03275,purchase,2024-08-19,slg,1,1516.61
CUST_00084,purchase,2024-06-17,textile,1,1815.39
CUST_00439,purchase,2024-08-01,rtw,1,699.94
CUST_01033,purchase,2024-12-25,shoes,3,500.36
CUST_03104,purchase,2024-11-19,textile,1,677.54
CUST_02514,purchase,2025-01-31,textile,2,915.36
CUST_00750,purchase,2024-11-08,slg,2,1898.03
CUST_02165,purchase,2024-06-01,shoes,1,1292.01
CUST_00081,purchase,2024-08-23,textile,2,882.21
CUST_01720,purchase,2024-10-24,rtw,1,427.75
CUST_00006,purchase,2024-10-02,shoes,2,438.8
CUST_00768,purchase,2024-06-28,rtw,2,349.59
CUST_02953,purchase,2024-12-13,slg,1,1330.26
CUST_01029,purchase,2024-11-15,rtw,3,323.94
CUST_02402,purchase,2024-07-22,slg,1,1111.23
CUST_02744,purchase,2024-11-02,textile,2,1616.01
CUST_02311,purchase,2024-08-31,bags,3,210.8
CUST_01557,purchase,2024-09-29,textile,1,136.2
CUST_00804,purchase,2024-11-01,rtw,2,1149.62
CUST_00188,purchase,2024-10-12,rtw,1,567.04
CUST_01931,purchase,2024-12-12,shoes,1,708.7
CUST_02182,purchase,2024-08-25,slg,3,1112.15
CUST_00933,purchase,2024-11-27,textile,1,1696.19
CUST_00068,purchase,2024-11-24,bags,1,1821.84
CUST_00423,purchase,2024-10-23,shoes,2,958.24
CUST_00948,purchase,2024-09-14,bags,2,611.97
CUST_00840,purchase,2024-09-28,slg,1,1234.57
CUST_02192,purchase,2024-12-07,bags,1,1555.42
CUST_00421,purchase,2024-11-22,textile,3,1160.7
CUST_01808,purchase,2024-12-01,shoes,1,1186.83
CUST_00905,purchase,2024-12-06,shoes,4,625.44
CUST_00895,purchase,2024-12-27,bags,2,852.48
CUST_00150,purchase,2024-08-05,bags,1,1880.52
CUST_02407,purchase,2024-10-30,bags,2,1490.77
CUST_01149,purchase,2024-11-12,textile,3,1403.53
CUST_01843,purchase,2024-07-24,bags,2,101.55
CUST_01396,purchase,2024-07-31,textile,1,1868.3
CUST_00487,purchase,2024-10-21,rtw,1,932.23
CUST_03241,purchase,2024-11-01,textile,1,363.34
CUST_03058,purchase,2024-11-09,shoes,1,1151.93
CUST_00181,purchase,2024-09-30,rtw,2,714.48
CUST_02217,purchase,2024-07-13,bags,2,1829.79
CUST_03450,purchase,2024-11-17,shoes,2,1113.44
CUST_03260,purchase,2024-09-14,rtw,3,335.58
CUST_00410,purchase,2024-06-23,textile,3,1660.91
CUST_02388,purchase,2024-07-29,textile,2,123.24
CUST_01138,purchase,2024-06-01,slg,2,1483.16
CUST_02853,purchase,2024-08-29,rtw,1,1613.07
CUST_03086,purchase,2024-12-28,textile,1,548.2
CUST_02851,purchase,2024-07-13,bags,1,399.27
CUST_03027,purchase,2024-10-05,textile,2,1987.25
CUST_00088,purchase,2024-11-18,rtw,2,519.65
CUST_00789,purchase,2024-07-15,shoes,2,1548.81
CUST_00960,purchase,2024-12-06,bags,1,1528.74
CUST_03001,purchase,2024-07-16,shoes,2,425.13
CUST_03389,purchase,2024-07-24,shoes,1,1230.17
CUST_00544,purchase,2024-08-15,slg,3,1126.91
CUST_00251,purchase,2024-11-17,slg,2,417.13
CUST_00925,purchase,2024-11-06,shoes,5,1136.79
CUST_00129,purchase,2024-10-30,shoes,4,787.12
CUST_01502,purchase,2024-11-08,rtw,1,788.64
CUST_03420,purchase,2024-11-23,slg,2,1638.95
CUST_00631,purchase,2024-11-24,bags,1,119.12
CUST_03415,purchase,2024-07-11,slg,3,1522.9
CUST_01549,purchase,2024-06-02,shoes,2,272.06
CUST_01535,purchase,2024-06-09,textile,2,1834.27
CUST_00718,purchase,2024-11-23,slg,2,763.08
CUST_00445,purchase,2024-06-22,shoes,1,1228.2
CUST_00868,purchase,2024-06-19,shoes,3,652.5
CUST_01701,purchase,2024-06-28,slg,1,661.15
CUST_00940,purchase,2024-11-27,shoes,3,1587.46
CUST_01091,purchase,2024-11-30,textile,1,374.57
CUST_02924,purchase,2024-10-21,textile,1,587.29
CUST_02424,purchase,2024-10-28,rtw,2,1729.06
CUST_01856,purchase,2024-10-26,textile,2,1439.61
CUST_02183,purchase,2024-11-17,textile,2,1844.22
CUST_00884,purchase,2024-11-15,slg,1,1500.22
CUST_00706,purchase,2024-11-04,slg,1,797.45
CUST_01144,purchase,2024-08-20,rtw,3,203.68
CUST_02484,purchase,2024-07-25,bags,2,1406.44
CUST_00804,purchase,2024-09-12,rtw,5,1878.54
CUST_01539,purchase,2024-12-15,textile,1,1049.74
CUST_01905,purchase,2024-06-24,textile,4,1756.34
CUST_00473,purchase,2024-11-09,shoes,2,148.79
CUST_00221,purchase,2024-07-29,textile,1,1839.97
CUST_00464,purchase,2024-10-22,slg,3,1879.59
CUST_01617,purchase,2024-11-14,textile,2,387.65
CUST_02919,purchase,2024-12-06,shoes,2,404.1
CUST_00217,purchase,2024-10-11,shoes,1,642.58
CUST_02208,purchase,2024-07-30,shoes,3,1852.54
CUST_00986,purchase,2024-06-13,textile,3,1956.49
CUST_02486,purchase,2024-10-18,bags,1,1477.18
CUST_00990,purchase,2024-10-16,textile,2,838.8
CUST_00343,purchase,2024-08-26,textile,1,279.54
CUST_02202,purchase,2024-06-24,rtw,3,1135.99
CUST_01070,purchase,2024-08-25,textile,1,364.52
CUST_00558,purchase,2024-12-29,shoes,4,1131.71
CUST_00181,purchase,2024-09-18,slg,3,1600.61
CUST_03483,purchase,2024-07-23,shoes,1,1892.99
CUST_03289,purchase,2024-12-20,shoes,1,1004.7
CUST_02863,purchase,2024-11-23,bags,3,535.56
CUST_02122,purchase,2024-07-08,textile,2,904.99
CUST_01812,purchase,2024-06-19,slg,1,1648.89
CUST_02953,purchase,2024-11-10,textile,1,1397.32
CUST_00329,purchase,2024-12-06,rtw,2,490.51
CUST_01888,purchase,2024-07-13,rtw,3,1666.25
CUST_03471,purchase,2024-10-20,bags,2,1246.06
CUST_00136,purchase,2024-12-13,bags,2,750.46
CUST_03196,purchase,2024-06-07,bags,4,153.94
CUST_03317,purchase,2024-12-03,bags,1,1472.14
CUST_00343,purchase,2024-08-22,shoes,2,1266.72
CUST_03103,purchase,2024-12-08,textile,3,590.57
CUST_00333,purchase,2024-06-22,shoes,3,1665.7
CUST_01970,purchase,2024-12-24,bags,1,474.0
CUST_01799,purchase,2024-10-30,textile,1,266.67
CUST_02653,purchase,2024-09-04,bags,3,1712.44
CUST_03226,purchase,2024-11-09,textile,2,1323.86
CUST_00106,purchase,2024-12-02,shoes,4,698.66
CUST_01448,purchase,2024-08-20,slg,3,143.74
CUST_02754,purchase,2024-06-30,textile,2,725.98
CUST_02645,purchase,2024-08-14,rtw,1,889.82
CUST_01069,purchase,2024-07-11,bags,2,249.99
CUST_02236,purchase,2024-12-26,shoes,6,194.02
CUST_02460,purchase,2024-11-19,textile,1,715.59
CUST_02212,purchase,2024-10-01,rtw,3,1096.83
CUST_02012,purchase,2024-10-12,bags,2,1872.37
CUST_00617,purchase,2024-07-15,rtw,2,1876.71
CUST_02054,purchase,2024-11-07,bags,2,1202.3
CUST_01287,purchase,2024-09-06,slg,2,1743.18
CUST_00166,purchase,2024-10-08,slg,4,812.14
CUST_01915,purchase,2024-06-07,bags,3,1386.94
CUST_02455,purchase,2024-06-13,bags,2,1612.14
CUST_02712,purchase,2024-08-06,shoes,3,1122.88
CUST_01548,purchase,2024-08-28,rtw,5,1692.17
CUST_00364,purchase,2024-09-01,textile,1,476.4
CUST_01127,purchase,2024-10-14,shoes,1,1729.43
CUST_01660,purchase,2024-09-05,textile,1,362.41
CUST_00504,purchase,2024-07-31,slg,1,1188.06
CUST_00612,purchase,2024-12-22,rtw,3,416.33
CUST_02096,purchase,2024-07-29,rtw,1,354.46
CUST_01514,purchase,2024-11-17,bags,2,639.64
CUST_01500,purchase,2024-08-19,shoes,3,133.93
CUST_03216,purchase,2024-10-26,slg,2,770.98
CUST_02989,purchase,2024-06-11,textile,2,1351.79
CUST_02926,purchase,2024-06-11,slg,1,128.14
CUST_00218,purchase,2024-09-13,shoes,1,704.53
CUST_00985,purchase,2024-12-07,textile,3,815.42
CUST_02516,purchase,2024-10-21,slg,1,117.03
CUST_02532,purchase,2024-08-30,bags,2,646.57
CUST_03164,purchase,2024-12-29,textile,1,1032.03
CUST_00757,purchase,2024-07-03,bags,2,937.7
CUST_00249,purchase,2024-08-08,bags,1,1564.71
CUST_00502,purchase,2024-09-09,rtw,3,1824.5
CUST_03420,purchase,2024-10-14,bags,2,1421.05
CUST_02277,purchase,2025-01-08,bags,2,702.43
CUST_01072,purchase,2024-11-08,rtw,1,921.97
CUST_02637,purchase,2024-07-16,textile,2,1298.12
CUST_01941,purchase,2024-10-06,shoes,2,521.86
CUST_02113,purchase,2024-07-20,slg,3,875.41
CUST_02942,purchase,2025-01-28,shoes,3,1177.56
CUST_02165,purchase,2024-11-13,bags,2,1446.08
CUST_01638,purchase,2024-08-08,shoes,3,567.61
CUST_00635,purchase,2025-01-23,bags,1,1876.24
CUST_00580,purchase,2024-11-26,slg,1,513.11
CUST_02536,purchase,2024-11-21,rtw,2,1295.42
CUST_02974,purchase,2024-07-14,textile,1,234.04
CUST_02341,purchase,2024-11-13,rtw,2,1167.8
CUST_01670,purchase,2024-08-16,shoes,2,566.93
CUST_00085,purchase,2024-08-02,slg,2,476.87
CUST_03099,purchase,2024-12-01,shoes,2,1037.6
CUST_01509,purchase,2024-12-02,textile,1,1063.26
CUST_01765,purchase,2024-07-25,bags,1,1989.0
CUST_01269,purchase,2024-12-17,rtw,1,1291.39
CUST_00337,purchase,2024-09-27,bags,3,1181.54
CUST_03368,purchase,2025-01-02,rtw,3,1781.75
CUST_02588,purchase,2024-09-08,shoes,3,1751.63
CUST_01453,purchase,2024-12-10,rtw,1,1470.31
CUST_03104,purchase,2024-08-14,bags,2,1293.56
CUST_00765,purchase,2024-09-12,shoes,1,1077.77
CUST_02954,purchase,2024-11-20,rtw,1,1164.83
CUST_01393,purchase,2024-10-18,shoes,2,1079.95
CUST_01204,purchase,2024-07-20,bags,2,1910.71
CUST_02739,purchase,2024-06-22,slg,2,304.8
CUST_01546,purchase,2024-08-18,slg,2,465.84
CUST_03245,purchase,2024-08-11,rtw,1,1176.54
CUST_02102,purchase,2024-10-26,textile,2,1243.3
CUST_02070,purchase,2024-06-06,shoes,5,397.23
CUST_02994,purchase,2024-06-28,rtw,2,1716.29
CUST_00989,purchase,2024-10-21,textile,1,1011.33
CUST_02125,purchase,2024-07-16,rtw,2,962.97
CUST_01359,purchase,2024-12-03,shoes,1,1974.66
CUST_01908,purchase,2024-11-04,bags,2,515.26
CUST_02760,purchase,2024-11-24,rtw,2,484.44
CUST_00154,purchase,2024-08-14,bags,1,105.24
CUST_03494,purchase,2024-08-14,shoes,2,1807.51
CUST_00839,purchase,2024-07-26,shoes,1,182.08
CUST_03134,purchase,2024-12-28,rtw,2,104.1
CUST_00796,purchase,2024-12-30,textile,1,1665.36
CUST_01056,purchase,2025-02-14,rtw,2,1369.26
CUST_02904,purchase,2024-07-02,slg,3,1645.04
CUST_02984,purchase,2024-07-27,shoes,1,844.08
CUST_03302,purchase,2024-06-27,bags,1,1434.97
CUST_00388,purchase,2024-11-30,textile,3,1315.17
CUST_01863,purchase,2024-10-13,slg,2,914.93
CUST_02955,purchase,2024-12-19,bags,1,916.23
CUST_02230,purchase,2024-06-13,textile,3,686.66
CUST_00814,purchase,2024-08-01,textile,2,1894.53
CUST_00375,purchase,2024-10-04,shoes,1,1245.73
CUST_02018,purchase,2024-10-23,shoes,3,784.92
CUST_01659,purchase,2024-11-12,rtw,2,1342.46
CUST_00925,purchase,2024-06-11,slg,2,1165.75
CUST_00143,purchase,2024-12-03,bags,2,1038.34
CUST_00344,purchase,2024-12-10,textile,4,300.71
CUST_03119,purchase,2024-10-08,slg,2,383.89
CUST_03107,purchase,2024-08-23,slg,4,476.48
CUST_00391,purchase,2025-01-18,textile,6,690.46
CUST_01668,purchase,2024-12-17,textile,2,737.09
CUST_02951,purchase,2024-10-13,bags,2,1580.85
CUST_00044,purchase,2024-07-18,shoes,1,1046.14
CUST_03361,purchase,2024-06-07,bags,2,1083.7
CUST_02401,purchase,2024-06-28,rtw,1,1800.15
CUST_03190,purchase,2024-09-15,bags,5,674.75
CUST_02252,purchase,2024-07-03,textile,2,1586.15
CUST_02146,purchase,2024-06-04,shoes,1,343.73
CUST_02820,purchase,2024-09-05,rtw,2,1418.1
CUST_01935,purchase,2024-11-11,slg,3,1932.93
CUST_01081,purchase,2024-12-04,rtw,1,718.34
