id_campaign,customer_id,campaign_status,campaign_channel,activity_subject,start_date,end_date,last_modified_date
CAMPAIGN_03937,CUST_03169,Done,call,Loyalty Program Update,2024-08-18,2024-08-28,2024-09-01
CAMPAIGN_03938,CUST_00892,Failed,call,Personalized Offer,2023-03-06,2023-03-13,2023-03-14
CAMPAIGN_03939,CUST_00849,Failed,letter,Holiday Sale,2023-09-03,2023-09-10,2023-09-10
CAMPAIGN_03940,CUST_00006,Done,email,Exclusive Preview,2024-05-23,2024-05-29,2024-06-03
CAMPAIGN_03941,CUST_02621,Failed,call,Loyalty Program Update,2024-02-25,2024-03-01,2024-03-04
CAMPAIGN_03942,CUST_00614,Done,letter,Anniversary Campaign,2023-04-21,2023-04-24,2023-04-27
CAMPAIGN_03943,CUST_00142,Failed,email,Anniversary Campaign,2024-08-23,2024-08-29,2024-09-03
CAMPAIGN_03944,CUST_00016,Done,email,Exclusive Preview,2024-04-09,2024-04-18,2024-04-19
CAMPAIGN_03945,CUST_01378,Failed,letter,New Arrivals,2023-09-13,2023-09-15,2023-09-19
CAMPAIGN_03946,CUST_01378,Failed,letter,Loyalty Program Update,2024-02-26,2024-02-27,2024-03-03
CAMPAIGN_03947,CUST_01527,Done,sms,Personalized Offer,2024-02-16,2024-02-21,2024-02-26
CAMPAIGN_03948,CUST_02413,Done,letter,VIP Re-engagement,2023-04-17,2023-04-27,2023-04-28
CAMPAIGN_03949,CUST_03165,Done,sms,Exclusive Preview,2023-10-28,2023-11-01,2023-11-04
CAMPAIGN_03950,CUST_00361,Done,sms,Exclusive Preview,2024-08-27,2024-09-03,2024-09-04
CAMPAIGN_03951,CUST_00373,Done,sms,Loyalty Program Update,2023-12-24,2024-01-02,2024-01-07
CAMPAIGN_03952,CUST_02355,Failed,call,Spring Collection Launch,2023-12-24,2023-12-26,2023-12-28
CAMPAIGN_03953,CUST_00121,Failed,sms,New Arrivals,2024-05-29,2024-06-01,2024-06-03
CAMPAIGN_03954,CUST_01052,Failed,call,Anniversary Campaign,2024-06-18,2024-06-25,2024-06-27
CAMPAIGN_03955,CUST_02117,Failed,letter,Exclusive Preview,2024-03-08,2024-03-13,2024-03-16
CAMPAIGN_03956,CUST_02733,Done,letter,Loyalty Program Update,2024-01-01,2024-01-11,2024-01-13
CAMPAIGN_03957,CUST_01178,Done,call,VIP Re-engagement,2023-08-10,2023-08-20,2023-08-21
CAMPAIGN_03958,CUST_03177,Done,sms,VIP Re-engagement,2023-12-29,2024-01-01,2024-01-02
CAMPAIGN_03959,CUST_00137,Done,sms,Anniversary Campaign,2023-06-05,2023-06-08,2023-06-10
CAMPAIGN_03960,CUST_02968,Failed,call,Anniversary Campaign,2024-03-21,2024-03-26,2024-03-27
CAMPAIGN_03961,CUST_00776,Done,email,VIP Re-engagement,2023-11-04,2023-11-13,2023-11-18
CAMPAIGN_03962,CUST_00997,Done,letter,Holiday Sale,2024-02-27,2024-03-05,2024-03-09
CAMPAIGN_03963,CUST_01787,Done,letter,Holiday Sale,2024-12-01,2024-12-04,2024-12-05
CAMPAIGN_03964,CUST_01273,Failed,sms,New Arrivals,2024-03-09,2024-03-13,2024-03-14
CAMPAIGN_03965,CUST_00165,Failed,email,Spring Collection Launch,2024-05-10,2024-05-13,2024-05-18
CAMPAIGN_03966,CUST_00892,Failed,call,New Arrivals,2024-01-13,2024-01-17,2024-01-18
CAMPAIGN_03967,CUST_03427,Done,sms,Personalized Offer,2024-04-30,2024-05-09,2024-05-12
CAMPAIGN_03968,CUST_00003,Done,sms,Loyalty Program Update,2024-09-15,2024-09-24,2024-09-29
CAMPAIGN_03969,CUST_00949,Done,email,Personalized Offer,2023-04-28,2023-05-03,2023-05-04
CAMPAIGN_03970,CUST_03140,Done,email,Spring Collection Launch,2023-04-24,2023-04-29,2023-04-29
CAMPAIGN_03971,CUST_02303,Done,email,Anniversary Campaign,2024-11-15,2024-11-23,2024-11-26
CAMPAIGN_03972,CUST_02661,Failed,letter,Anniversary Campaign,2024-09-19,2024-09-28,2024-10-03
CAMPAIGN_03973,CUST_01874,Done,email,Spring Collection Launch,2023-07-21,2023-07-23,2023-07-28
CAMPAIGN_03974,CUST_02049,Failed,letter,New Arrivals,2024-09-13,2024-09-19,2024-09-21
CAMPAIGN_03975,CUST_02241,Failed,letter,VIP Re-engagement,2024-06-03,2024-06-06,2024-06-07
CAMPAIGN_03976,CUST_00747,Failed,letter,Loyalty Program Update,2023-09-10,2023-09-11,2023-09-11
CAMPAIGN_03977,CUST_02100,Failed,sms,Personalized Offer,2024-01-23,2024-01-28,2024-01-28
CAMPAIGN_03978,CUST_01444,Failed,call,Holiday Sale,2023-12-27,2023-12-30,2024-01-02
CAMPAIGN_03979,CUST_03368,Done,email,Anniversary Campaign,2024-12-21,2024-12-25,2024-12-28
CAMPAIGN_03980,CUST_02938,Failed,email,New Arrivals,2023-03-17,2023-03-27,2023-03-27
CAMPAIGN_03981,CUST_01980,Done,sms,Personalized Offer,2023-02-25,2023-03-01,2023-03-02
CAMPAIGN_03982,CUST_01429,Done,call,New Arrivals,2024-07-29,2024-08-01,2024-08-05
CAMPAIGN_03983,CUST_03086,Done,email,VIP Re-engagement,2024-02-21,2024-03-02,2024-03-04
CAMPAIGN_03984,CUST_01670,Done,sms,VIP Re-engagement,2024-07-18,2024-07-25,2024-07-28
CAMPAIGN_03985,CUST_00487,Done,call,Exclusive Preview,2024-04-24,2024-05-04,2024-05-09
CAMPAIGN_03986,CUST_00957,Failed,email,Personalized Offer,2024-07-20,2024-07-22,2024-07-22
CAMPAIGN_03987,CUST_01735,Done,call,Anniversary Campaign,2024-06-11,2024-06-14,2024-06-19
CAMPAIGN_03988,CUST_03071,Failed,sms,Loyalty Program Update,2024-12-10,2024-12-17,2024-12-18
CAMPAIGN_03989,CUST_02857,Done,sms,New Arrivals,2024-01-11,2024-01-17,2024-01-17
CAMPAIGN_03990,CUST_00088,Done,call,Exclusive Preview,2023-06-06,2023-06-10,2023-06-14
CAMPAIGN_03991,CUST_03384,Done,call,New Arrivals,2023-07-07,2023-07-17,2023-07-18
CAMPAIGN_03992,CUST_02884,Done,sms,Personalized Offer,2023-07-04,2023-07-06,2023-07-07
CAMPAIGN_03993,CUST_01707,Done,letter,Holiday Sale,2023-08-23,2023-08-31,2023-09-01
CAMPAIGN_03994,CUST_01264,Done,letter,Spring Collection Launch,2024-09-19,2024-09-25,2024-09-29
CAMPAIGN_03995,CUST_02828,Failed,email,New Arrivals,2024-06-20,2024-06-21,2024-06-26
CAMPAIGN_03996,CUST_00811,Done,call,Personalized Offer,2023-02-19,2023-02-26,2023-02-27
CAMPAIGN_03997,CUST_00592,Failed,letter,Anniversary Campaign,2023-03-24,2023-03-31,2023-04-05
CAMPAIGN_03998,CUST_02838,Failed,letter,New Arrivals,2023-06-17,2023-06-20,2023-06-20
CAMPAIGN_03999,CUST_01365,Failed,email,Holiday Sale,2024-09-12,2024-09-20,2024-09-20
CAMPAIGN_04000,CUST_02627,Failed,sms,VIP Re-engagement,2023-02-02,2023-02-03,2023-02-06
CAMPAIGN_04001,CUST_02004,Done,call,Holiday Sale,2024-01-06,2024-01-15,2024-01-17
CAMPAIGN_04002,CUST_00308,Done,sms,Anniversary Campaign,2023-06-23,2023-06-29,2023-07-01
CAMPAIGN_04003,CUST_03410,Done,call,Loyalty Program Update,2024-10-05,2024-10-09,2024-10-14
CAMPAIGN_04004,CUST_02426,Done,call,New Arrivals,2023-06-08,2023-06-16,2023-06-16
CAMPAIGN_04005,CUST_00067,Done,letter,VIP Re-engagement,2023-05-08,2023-05-15,2023-05-15
CAMPAIGN_04006,CUST_00081,Failed,sms,VIP Re-engagement,2024-09-06,2024-09-08,2024-09-11
CAMPAIGN_04007,CUST_00543,Done,letter,Spring Collection Launch,2023-08-03,2023-08-08,2023-08-13
CAMPAIGN_04008,CUST_01222,Done,call,New Arrivals,2023-09-08,2023-09-09,2023-09-13
CAMPAIGN_04009,CUST_01289,Done,call,Loyalty Program Update,2024-02-07,2024-02-10,2024-02-15
CAMPAIGN_04010,CUST_01695,Done,email,New Arrivals,2024-09-01,2024-09-11,2024-09-15
CAMPAIGN_04011,CUST_00841,Done,sms,Exclusive Preview,2024-03-14,2024-03-16,2024-03-16
CAMPAIGN_04012,CUST_02535,Failed,sms,Anniversary Campaign,2024-02-20,2024-03-01,2024-03-02
CAMPAIGN_04013,CUST_01307,Done,sms,Personalized Offer,2023-07-11,2023-07-12,2023-07-13
CAMPAIGN_04014,CUST_01694,Done,sms,Spring Collection Launch,2024-03-15,2024-03-19,2024-03-23
CAMPAIGN_04015,CUST_01811,Done,sms,Anniversary Campaign,2023-06-09,2023-06-15,2023-06-16
CAMPAIGN_04016,CUST_01132,Done,letter,New Arrivals,2024-07-04,2024-07-05,2024-07-10
CAMPAIGN_04017,CUST_00190,Failed,email,Exclusive Preview,2024-04-02,2024-04-10,2024-04-14
CAMPAIGN_04018,CUST_02262,Done,email,New Arrivals,2024-09-10,2024-09-17,2024-09-20
CAMPAIGN_04019,CUST_00144,Done,sms,Personalized Offer,2023-11-12,2023-11-15,2023-11-18
CAMPAIGN_04020,CUST_00586,Failed,email,Personalized Offer,2023-02-22,2023-02-26,2023-02-28
CAMPAIGN_04021,CUST_01698,Failed,call,New Arrivals,2023-07-21,2023-07-31,2023-07-31
CAMPAIGN_04022,CUST_02184,Done,email,Spring Collection Launch,2023-11-22,2023-11-29,2023-11-29
CAMPAIGN_04023,CUST_02942,Done,letter,Spring Collection Launch,2023-01-21,2023-01-30,2023-02-02
CAMPAIGN_04024,CUST_00475,Failed,letter,Anniversary Campaign,2023-02-10,2023-02-15,2023-02-19
CAMPAIGN_04025,CUST_00571,Done,email,Exclusive Preview,2024-10-30,2024-11-08,2024-11-08
CAMPAIGN_04026,CUST_02274,Failed,email,Spring Collection Launch,2023-09-12,2023-09-20,2023-09-23
CAMPAIGN_04027,CUST_02052,Done,letter,Holiday Sale,2024-10-03,2024-10-04,2024-10-09
CAMPAIGN_04028,CUST_00465,Done,sms,Loyalty Program Update,2024-11-13,2024-11-14,2024-11-18
CAMPAIGN_04029,CUST_00690,Done,sms,Holiday Sale,2023-06-23,2023-06-26,2023-06-28
CAMPAIGN_04030,CUST_02233,Done,letter,VIP Re-engagement,2023-05-29,2023-05-30,2023-06-01
CAMPAIGN_04031,CUST_01407,Done,letter,Anniversary Campaign,2024-04-30,2024-05-08,2024-05-13
CAMPAIGN_04032,CUST_03187,Done,email,Personalized Offer,2024-01-20,2024-01-22,2024-01-24
CAMPAIGN_04033,CUST_00843,Done,email,Exclusive Preview,2024-10-29,2024-11-02,2024-11-06
CAMPAIGN_04034,CUST_02740,Failed,call,Exclusive Preview,2023-04-14,2023-04-18,2023-04-18
CAMPAIGN_04035,CUST_01650,Done,sms,VIP Re-engagement,2024-03-15,2024-03-25,2024-03-27
CAMPAIGN_04036,CUST_01948,Failed,email,Personalized Offer,2023-05-30,2023-06-06,2023-06-08
CAMPAIGN_04037,CUST_02877,Done,call,Anniversary Campaign,2024-12-11,2024-12-14,2024-12-17
CAMPAIGN_04038,CUST_03038,Failed,email,New Arrivals,2023-06-30,2023-07-09,2023-07-11
CAMPAIGN_04039,CUST_00999,Done,call,Holiday Sale,2024-10-26,2024-11-03,2024-11-06
CAMPAIGN_04040,CUST_02865,Done,letter,Loyalty Program Update,2023-06-28,2023-06-29,2023-07-01
CAMPAIGN_04041,CUST_00829,Done,email,VIP Re-engagement,2023-12-28,2024-01-06,2024-01-07
CAMPAIGN_04042,CUST_01373,Done,sms,Exclusive Preview,2023-02-25,2023-02-27,2023-02-28
CAMPAIGN_04043,CUST_01162,Done,email,Anniversary Campaign,2023-10-12,2023-10-17,2023-10-22
CAMPAIGN_04044,CUST_02790,Failed,letter,Personalized Offer,2024-05-17,2024-05-24,2024-05-24
CAMPAIGN_04045,CUST_01112,Done,letter,Spring Collection Launch,2023-03-11,2023-03-14,2023-03-14
CAMPAIGN_04046,CUST_02716,Done,sms,Spring Collection Launch,2023-06-24,2023-06-28,2023-07-01
CAMPAIGN_04047,CUST_03451,Failed,sms,VIP Re-engagement,2023-07-27,2023-08-05,2023-08-09
CAMPAIGN_04048,CUST_02174,Done,email,Loyalty Program Update,2023-11-17,2023-11-21,2023-11-21
CAMPAIGN_04049,CUST_01045,Done,call,Holiday Sale,2023-08-27,2023-09-04,2023-09-07
CAMPAIGN_04050,CUST_01247,Done,letter,Loyalty Program Update,2023-11-07,2023-11-09,2023-11-11
CAMPAIGN_04051,CUST_03068,Done,email,Loyalty Program Update,2023-09-19,2023-09-23,2023-09-25
CAMPAIGN_04052,CUST_01047,Done,letter,Spring Collection Launch,2024-04-13,2024-04-20,2024-04-23
CAMPAIGN_04053,CUST_02699,Failed,sms,Holiday Sale,2023-12-26,2024-01-03,2024-01-04
CAMPAIGN_04054,CUST_02579,Done,letter,Loyalty Program Update,2024-10-20,2024-10-28,2024-10-28
CAMPAIGN_04055,CUST_02944,Done,sms,Exclusive Preview,2024-03-30,2024-04-02,2024-04-04
CAMPAIGN_04056,CUST_03244,Done,sms,Exclusive Preview,2024-04-26,2024-04-27,2024-04-28
CAMPAIGN_04057,CUST_01659,Done,email,Exclusive Preview,2024-06-05,2024-06-13,2024-06-13
CAMPAIGN_04058,CUST_00141,Done,email,New Arrivals,2024-06-23,2024-06-25,2024-06-28
CAMPAIGN_04059,CUST_02027,Done,email,Exclusive Preview,2024-09-03,2024-09-09,2024-09-14
CAMPAIGN_04060,CUST_00113,Done,email,VIP Re-engagement,2024-12-27,2024-12-30,2025-01-03
CAMPAIGN_04061,CUST_02231,Done,sms,VIP Re-engagement,2024-02-24,2024-02-25,2024-02-26
CAMPAIGN_04062,CUST_00885,Done,email,Anniversary Campaign,2024-06-20,2024-06-22,2024-06-23
CAMPAIGN_04063,CUST_00075,Done,call,Anniversary Campaign,2024-04-30,2024-05-01,2024-05-04
CAMPAIGN_04064,CUST_01450,Done,letter,Spring Collection Launch,2023-03-18,2023-03-21,2023-03-22
CAMPAIGN_04065,CUST_02102,Done,email,Personalized Offer,2023-04-26,2023-05-03,2023-05-04
CAMPAIGN_04066,CUST_00508,Done,call,Loyalty Program Update,2023-11-27,2023-12-04,2023-12-06
CAMPAIGN_04067,CUST_00730,Done,email,Holiday Sale,2023-02-19,2023-02-20,2023-02-25
CAMPAIGN_04068,CUST_01914,Done,call,Anniversary Campaign,2023-04-08,2023-04-13,2023-04-15
CAMPAIGN_04069,CUST_02601,Done,letter,Loyalty Program Update,2023-05-31,2023-06-08,2023-06-11
CAMPAIGN_04070,CUST_00948,Done,sms,Spring Collection Launch,2023-10-11,2023-10-21,2023-10-25
CAMPAIGN_04071,CUST_01511,Failed,letter,Anniversary Campaign,2023-12-24,2024-01-03,2024-01-04
CAMPAIGN_04072,CUST_02533,Failed,call,Anniversary Campaign,2023-09-16,2023-09-24,2023-09-27
CAMPAIGN_04073,CUST_02715,Done,sms,New Arrivals,2024-07-06,2024-07-16,2024-07-16
CAMPAIGN_04074,CUST_01363,Done,letter,Exclusive Preview,2024-02-19,2024-02-21,2024-02-22
CAMPAIGN_04075,CUST_00193,Done,email,VIP Re-engagement,2024-07-22,2024-07-23,2024-07-27
CAMPAIGN_04076,CUST_02312,Done,call,Holiday Sale,2023-08-05,2023-08-06,2023-08-11
CAMPAIGN_04077,CUST_01470,Done,email,Holiday Sale,2024-09-04,2024-09-13,2024-09-15
CAMPAIGN_04078,CUST_00784,Failed,letter,Anniversary Campaign,2024-02-14,2024-02-21,2024-02-25
CAMPAIGN_04079,CUST_00288,Failed,sms,Holiday Sale,2023-07-01,2023-07-09,2023-07-14
CAMPAIGN_04080,CUST_03072,Done,email,Loyalty Program Update,2023-11-23,2023-11-29,2023-12-04
CAMPAIGN_04081,CUST_02520,Failed,call,Exclusive Preview,2023-12-15,2023-12-22,2023-12-23
CAMPAIGN_04082,CUST_00431,Done,email,Exclusive Preview,2023-11-24,2023-11-30,2023-11-30
CAMPAIGN_04083,CUST_01085,Done,sms,Personalized Offer,2023-03-11,2023-03-12,2023-03-16
CAMPAIGN_04084,CUST_00595,Done,email,Personalized Offer,2024-01-17,2024-01-27,2024-01-27
CAMPAIGN_04085,CUST_02988,Done,sms,Anniversary Campaign,2023-04-02,2023-04-12,2023-04-16
CAMPAIGN_04086,CUST_02348,Failed,email,Holiday Sale,2023-11-22,2023-11-23,2023-11-28
CAMPAIGN_04087,CUST_00901,Done,sms,Exclusive Preview,2024-07-16,2024-07-20,2024-07-24
CAMPAIGN_04088,CUST_00442,Done,sms,New Arrivals,2024-11-15,2024-11-23,2024-11-24
CAMPAIGN_04089,CUST_02570,Failed,email,New Arrivals,2024-12-23,2024-12-28,2024-12-30
CAMPAIGN_04090,CUST_01823,Done,sms,Loyalty Program Update,2023-01-20,2023-01-21,2023-01-23
CAMPAIGN_04091,CUST_00091,Done,sms,Loyalty Program Update,2024-09-12,2024-09-20,2024-09-21
CAMPAIGN_04092,CUST_02303,Done,email,Personalized Offer,2023-12-01,2023-12-07,2023-12-12
CAMPAIGN_04093,CUST_02184,Done,sms,Personalized Offer,2024-06-19,2024-06-28,2024-07-01
CAMPAIGN_04094,CUST_01721,Done,call,VIP Re-engagement,2024-05-15,2024-05-25,2024-05-30
CAMPAIGN_04095,CUST_02207,Failed,letter,Spring Collection Launch,2023-10-01,2023-10-09,2023-10-14
CAMPAIGN_04096,CUST_00470,Done,email,Holiday Sale,2024-07-27,2024-08-01,2024-08-02
CAMPAIGN_04097,CUST_02638,Done,call,Exclusive Preview,2023-03-20,2023-03-21,2023-03-26
CAMPAIGN_04098,CUST_01408,Failed,email,New Arrivals,2023-06-23,2023-07-01,2023-07-01
CAMPAIGN_04099,CUST_02927,Done,email,Exclusive Preview,2023-04-24,2023-04-29,2023-05-01
CAMPAIGN_04100,CUST_00909,Done,email,Anniversary Campaign,2023-01-18,2023-01-20,2023-01-25
CAMPAIGN_04101,CUST_01486,Done,call,Personalized Offer,2024-08-05,2024-08-14,2024-08-17
CAMPAIGN_04102,CUST_03380,Failed,call,VIP Re-engagement,2023-08-01,2023-08-08,2023-08-10
CAMPAIGN_04103,CUST_02028,Done,sms,Holiday Sale,2023-10-03,2023-10-11,2023-10-15
CAMPAIGN_04104,CUST_00484,Done,call,Anniversary Campaign,2023-12-05,2023-12-09,2023-12-10
CAMPAIGN_04105,CUST_00919,Done,sms,Anniversary Campaign,2024-01-23,2024-01-27,2024-02-01
CAMPAIGN_04106,CUST_01655,Done,call,Spring Collection Launch,2024-01-31,2024-02-05,2024-02-07
CAMPAIGN_04107,CUST_01297,Done,call,Exclusive Preview,2023-11-19,2023-11-25,2023-11-27
CAMPAIGN_04108,CUST_01019,Done,email,Anniversary Campaign,2024-03-03,2024-03-09,2024-03-09
CAMPAIGN_04109,CUST_01584,Failed,sms,Holiday Sale,2024-10-07,2024-10-11,2024-10-11
CAMPAIGN_04110,CUST_01160,Failed,call,VIP Re-engagement,2023-09-13,2023-09-18,2023-09-22
CAMPAIGN_04111,CUST_02159,Done,letter,Anniversary Campaign,2023-11-18,2023-11-24,2023-11-26
CAMPAIGN_04112,CUST_02222,Done,email,New Arrivals,2023-09-15,2023-09-17,2023-09-20
CAMPAIGN_04113,CUST_01919,Done,call,Loyalty Program Update,2023-08-08,2023-08-16,2023-08-21
CAMPAIGN_04114,CUST_01860,Done,email,New Arrivals,2024-02-01,2024-02-06,2024-02-11
CAMPAIGN_04115,CUST_02181,Done,email,New Arrivals,2023-09-04,2023-09-08,2023-09-13
CAMPAIGN_04116,CUST_00209,Done,call,Personalized Offer,2023-12-14,2023-12-22,2023-12-26
CAMPAIGN_04117,CUST_02211,Done,letter,Personalized Offer,2024-07-05,2024-07-07,2024-07-07
CAMPAIGN_04118,CUST_00003,Done,email,Holiday Sale,2023-04-27,2023-04-30,2023-05-04
CAMPAIGN_04119,CUST_01060,Done,letter,Personalized Offer,2023-10-01,2023-10-03,2023-10-08
CAMPAIGN_04120,CUST_00844,Failed,email,Spring Collection Launch,2024-09-04,2024-09-08,2024-09-13
CAMPAIGN_04121,CUST_03296,Failed,letter,Loyalty Program Update,2023-11-22,2023-11-28,2023-12-03
CAMPAIGN_04122,CUST_01234,Done,letter,Anniversary Campaign,2023-10-04,2023-10-06,2023-10-11
CAMPAIGN_04123,CUST_01091,Done,email,Loyalty Program Update,2024-02-03,2024-02-08,2024-02-08
CAMPAIGN_04124,CUST_01690,Failed,email,VIP Re-engagement,2023-04-11,2023-04-19,2023-04-20
CAMPAIGN_04125,CUST_01354,Done,call,Loyalty Program Update,2023-03-15,2023-03-23,2023-03-28
CAMPAIGN_04126,CUST_02459,Failed,email,Loyalty Program Update,2024-08-14,2024-08-19,2024-08-21
CAMPAIGN_04127,CUST_00465,Done,email,Holiday Sale,2023-02-20,2023-02-25,2023-03-01
CAMPAIGN_04128,CUST_00187,Done,email,New Arrivals,2023-12-14,2023-12-23,2023-12-26
CAMPAIGN_04129,CUST_00332,Failed,call,Exclusive Preview,2024-11-27,2024-12-05,2024-12-05
CAMPAIGN_04130,CUST_00140,Failed,email,Exclusive Preview,2023-11-02,2023-11-07,2023-11-07
CAMPAIGN_04131,CUST_01716,Done,sms,New Arrivals,2024-02-26,2024-03-06,2024-03-06
CAMPAIGN_04132,CUST_01155,Done,sms,VIP Re-engagement,2024-07-14,2024-07-19,2024-07-19
CAMPAIGN_04133,CUST_00704,Done,sms,Spring Collection Launch,2023-11-21,2023-12-01,2023-12-01
CAMPAIGN_04134,CUST_02701,Done,call,Loyalty Program Update,2023-05-18,2023-05-25,2023-05-28
CAMPAIGN_04135,CUST_01232,Done,call,Exclusive Preview,2024-06-08,2024-06-16,2024-06-21
CAMPAIGN_04136,CUST_00108,Done,sms,New Arrivals,2023-05-11,2023-05-19,2023-05-23
CAMPAIGN_04137,CUST_02926,Done,letter,Personalized Offer,2024-02-16,2024-02-24,2024-02-25
CAMPAIGN_04138,CUST_03244,Done,letter,Anniversary Campaign,2024-02-01,2024-02-08,2024-02-09
CAMPAIGN_04139,CUST_00042,Failed,sms,New Arrivals,2024-06-13,2024-06-15,2024-06-16
CAMPAIGN_04140,CUST_03141,Failed,email,VIP Re-engagement,2024-04-01,2024-04-11,2024-04-11
CAMPAIGN_04141,CUST_00590,Done,email,Loyalty Program Update,2024-06-13,2024-06-22,2024-06-22
CAMPAIGN_04142,CUST_00503,Failed,email,Holiday Sale,2024-01-30,2024-02-09,2024-02-10
CAMPAIGN_04143,CUST_02342,Done,call,New Arrivals,2024-02-02,2024-02-04,2024-02-09
CAMPAIGN_04144,CUST_02769,Failed,letter,VIP Re-engagement,2023-06-24,2023-06-25,2023-06-27
CAMPAIGN_04145,CUST_02614,Failed,letter,Holiday Sale,2023-05-14,2023-05-19,2023-05-21
CAMPAIGN_04146,CUST_01612,Done,sms,New Arrivals,2023-10-08,2023-10-11,2023-10-13
CAMPAIGN_04147,CUST_02401,Done,email,Spring Collection Launch,2023-01-13,2023-01-21,2023-01-26
CAMPAIGN_04148,CUST_01346,Failed,sms,VIP Re-engagement,2024-09-21,2024-09-25,2024-09-29
CAMPAIGN_04149,CUST_03500,Failed,email,New Arrivals,2023-12-08,2023-12-13,2023-12-18
CAMPAIGN_04150,CUST_02627,Failed,call,Spring Collection Launch,2024-04-24,2024-05-01,2024-05-04
CAMPAIGN_04151,CUST_02447,Failed,sms,Personalized Offer,2023-08-11,2023-08-19,2023-08-21
CAMPAIGN_04152,CUST_00335,Done,sms,VIP Re-engagement,2024-01-10,2024-01-19,2024-01-21
CAMPAIGN_04153,CUST_01990,Failed,sms,Exclusive Preview,2023-12-29,2023-12-31,2024-01-02
CAMPAIGN_04154,CUST_00474,Done,call,Spring Collection Launch,2023-05-21,2023-05-25,2023-05-30
CAMPAIGN_04155,CUST_02261,Failed,letter,Spring Collection Launch,2024-04-05,2024-04-07,2024-04-08
CAMPAIGN_04156,CUST_03410,Done,call,New Arrivals,2023-07-19,2023-07-29,2023-08-03
CAMPAIGN_04157,CUST_00241,Done,call,New Arrivals,2023-10-08,2023-10-13,2023-10-14
CAMPAIGN_04158,CUST_03201,Done,email,Holiday Sale,2023-02-18,2023-02-20,2023-02-21
CAMPAIGN_04159,CUST_03305,Failed,letter,Personalized Offer,2023-09-28,2023-09-29,2023-09-29
CAMPAIGN_04160,CUST_00118,Done,call,Holiday Sale,2023-05-31,2023-06-04,2023-06-06
CAMPAIGN_04161,CUST_03147,Done,letter,Anniversary Campaign,2024-12-11,2024-12-15,2024-12-18
CAMPAIGN_04162,CUST_02462,Done,sms,New Arrivals,2024-09-26,2024-10-02,2024-10-02
CAMPAIGN_04163,CUST_00463,Done,call,Loyalty Program Update,2024-09-28,2024-10-07,2024-10-11
CAMPAIGN_04164,CUST_01681,Done,letter,New Arrivals,2023-06-08,2023-06-09,2023-06-14
CAMPAIGN_04165,CUST_01130,Done,email,Anniversary Campaign,2024-11-27,2024-12-06,2024-12-07
CAMPAIGN_04166,CUST_01200,Done,sms,New Arrivals,2023-05-21,2023-05-24,2023-05-24
CAMPAIGN_04167,CUST_03445,Done,email,Exclusive Preview,2024-09-01,2024-09-09,2024-09-12
CAMPAIGN_04168,CUST_00410,Done,letter,Anniversary Campaign,2024-02-10,2024-02-17,2024-02-18
CAMPAIGN_04169,CUST_02461,Failed,email,Holiday Sale,2023-01-26,2023-01-30,2023-01-31
CAMPAIGN_04170,CUST_02163,Failed,sms,VIP Re-engagement,2023-02-18,2023-02-21,2023-02-26
CAMPAIGN_04171,CUST_01634,Done,call,Loyalty Program Update,2024-12-22,2024-12-26,2024-12-29
CAMPAIGN_04172,CUST_02701,Done,email,New Arrivals,2023-08-23,2023-08-30,2023-08-31
CAMPAIGN_04173,CUST_00806,Failed,letter,Exclusive Preview,2023-06-13,2023-06-18,2023-06-19
CAMPAIGN_04174,CUST_02000,Failed,call,VIP Re-engagement,2024-09-06,2024-09-15,2024-09-17
CAMPAIGN_04175,CUST_01317,Done,sms,Personalized Offer,2024-08-30,2024-09-01,2024-09-02
CAMPAIGN_04176,CUST_02399,Done,call,Exclusive Preview,2023-02-16,2023-02-26,2023-02-27
CAMPAIGN_04177,CUST_00475,Failed,email,Exclusive Preview,2024-01-10,2024-01-17,2024-01-18
CAMPAIGN_04178,CUST_02456,Done,sms,Loyalty Program Update,2023-09-11,2023-09-12,2023-09-12
CAMPAIGN_04179,CUST_00631,Done,letter,Exclusive Preview,2023-07-06,2023-07-07,2023-07-10
CAMPAIGN_04180,CUST_02793,Failed,letter,Holiday Sale,2024-07-10,2024-07-20,2024-07-25
CAMPAIGN_04181,CUST_01494,Failed,call,New Arrivals,2023-09-25,2023-10-01,2023-10-01
CAMPAIGN_04182,CUST_03155,Done,letter,Loyalty Program Update,2023-06-21,2023-06-22,2023-06-24
CAMPAIGN_04183,CUST_02166,Done,letter,Personalized Offer,2024-04-27,2024-05-02,2024-05-02
CAMPAIGN_04184,CUST_03144,Done,letter,VIP Re-engagement,2023-05-01,2023-05-03,2023-05-06
CAMPAIGN_04185,CUST_02527,Done,email,New Arrivals,2023-06-03,2023-06-12,2023-06-14
CAMPAIGN_04186,CUST_01109,Failed,sms,Anniversary Campaign,2023-03-20,2023-03-26,2023-03-26
CAMPAIGN_04187,CUST_01261,Done,email,VIP Re-engagement,2023-03-01,2023-03-07,2023-03-08
CAMPAIGN_04188,CUST_03031,Done,sms,Personalized Offer,2023-06-26,2023-06-27,2023-07-02
CAMPAIGN_04189,CUST_00194,Failed,call,Anniversary Campaign,2023-01-20,2023-01-28,2023-01-29
CAMPAIGN_04190,CUST_02869,Done,letter,Anniversary Campaign,2024-02-03,2024-02-08,2024-02-09
CAMPAIGN_04191,CUST_01523,Done,sms,New Arrivals,2023-01-07,2023-01-11,2023-01-12
